name,mjd,freq,bw,tobs,dt,df,betaeta,betaetaerr
p130704_233240.rf.pcm.dynspec,56477.98106473005,1365.59,310.94,3878.5,32.0,0.78125,106.63885027773512,4.56126754187423
p130706_014312.rf.pcm.dynspec,56479.07175912095,731.52,52.34,3881.0,32.0,0.78125,109.33652522027512,6.220567671898493
p130706_031104.rf.pcm.dynspec,56479.13282390824,731.52,52.34,3862.83,32.0,0.78125,108.6529920406252,4.368446777850529
p130706_191832.rf.pcm.dynspec,56479.80467588169,1365.59,310.94,3863.13,32.0,0.78125,104.14422940228106,4.368446777850529
p130709_204800.rf.pcm.dynspec,56482.866851657986,1365.59,310.94,3863.25,32.0,0.78125,87.71698541507348,3.4128710329393996
p130711_001232.rf.pcm.dynspec,56484.00879615355,1365.59,310.94,3863.35,32.0,0.78125,111.46139306324939,4.76560725698468
p130711_232848.rf.pcm.dynspec,56484.978425756046,1365.59,310.94,1655.38,32.0,0.78125,117.95534410226836,4.982339246578682
p130721_193528.rf.pcm.dynspec,56494.81648126709,1365.59,310.94,3863.74,32.0,0.78125,99.11135139335313,4.014226002482275
p130722_192544.rf.pcm.dynspec,56495.8095832011,731.52,52.34,3876.51,32.0,0.78125,124.57629088412317,7.452763869975733
p130722_203408.rf.pcm.dynspec,56495.857222037586,731.52,52.34,3863.75,32.0,0.78125,118.30071351460103,7.116185752371543
p130808_194928.rf.pcm.dynspec,56512.82615725929,1365.59,310.94,3863.83,32.0,0.78125,111.24764809558427,4.76560725698468
p130809_183904.rf.pcm.dynspec,56513.77726841429,1365.59,310.94,3862.82,32.0,0.78125,112.06459605256033,4.982339246578682
p130810_190352.rf.pcm.dynspec,56514.794398011305,731.52,52.34,3877.5,32.0,0.78125,83.63565755694329,3.1568918983840106
p130811_184848.rf.pcm.dynspec,56515.783981323846,731.52,52.34,3863.87,32.0,0.78125,81.52326413412034,3.9774934970923326
p130811_200152.rf.pcm.dynspec,56515.83472206055,731.52,52.34,3863.37,32.0,0.78125,81.30700226448779,3.03846446103492
p130811_211432.rf.pcm.dynspec,56515.8851386714,731.52,52.34,3879.5,32.0,0.78125,76.98501613843135,2.818805433538536
p130811_223520.rf.pcm.dynspec,56515.94134237139,1365.59,310.94,3863.49,32.0,0.78125,78.46957502585931,2.9258879580294206
p130830_210608.rf.pcm.dynspec,56534.87944435489,1365.59,310.94,3863.74,32.0,0.78125,87.51914785901099,3.4128710329393996
p130831_183328.rf.pcm.dynspec,56535.77328697674,1365.59,310.94,3247.15,32.0,0.78125,105.56797113605066,4.368446777850529
p130831_193944.rf.pcm.dynspec,56535.81944427689,1365.59,310.94,3862.26,32.0,0.78125,106.69062056793277,4.56126754187423
p130912_181144.rf.pcm.dynspec,56547.758333216385,731.52,52.34,3862.24,32.0,0.78125,104.1009096834492,4.186344478271465
p130912_192032.rf.pcm.dynspec,56547.80611096829,731.52,52.34,3862.75,32.0,0.78125,101.63646069416242,4.014226002482275
p130913_201952.rf.pcm.dynspec,56548.84726833579,1365.59,310.94,3863.16,32.0,0.78125,87.08478417532136,3.2815554257926465
p130914_192712.rf.pcm.dynspec,56549.81064805815,731.52,52.34,3863.37,32.0,0.78125,71.1050299621045,2.4391358830909695
p130924_210840.rf.pcm.dynspec,56559.88106463984,1365.59,310.94,3626.76,32.0,0.78125,95.76755410883972,3.851416321570973
p130927_153728.rf.pcm.dynspec,56562.65106474145,1365.59,310.94,3879.49,32.0,0.78125,67.43550823534974,2.2746926130851506
p130928_182920.rf.pcm.dynspec,56563.77055540329,731.52,52.34,3867.18,32.0,0.78125,80.48732434154576,3.9774934970923326
p130928_193552.rf.pcm.dynspec,56563.8166202463,731.52,52.34,2693.49,31.0,0.78125,80.9620446051006,3.9774934970923326
p130929_190448.rf.pcm.dynspec,56564.79509239945,731.52,52.34,3443.0,32.0,0.78125,88.7307427045943,3.4128710329393996
p131008_131224.rf.pcm.dynspec,56573.5503239335,731.52,52.34,3876.51,32.0,0.78125,65.49740154385567,2.197994604938195
p131008_142128.rf.pcm.dynspec,56573.598379421746,731.52,52.34,3863.85,32.0,0.78125,62.51446482202562,1.9876233575730673
p131008_153040.rf.pcm.dynspec,56573.646481375086,731.52,52.34,3863.24,32.0,0.78125,64.31837808797668,2.882536859980849
p131008_163920.rf.pcm.dynspec,56573.6940275379,731.52,52.34,3878.51,32.0,0.78125,63.26067183347616,2.0546413088567057
p131008_174800.rf.pcm.dynspec,56573.74175913995,731.52,52.34,3863.62,32.0,0.78125,65.09503367811816,3.5447579786359746
p131008_185648.rf.pcm.dynspec,56573.78953692555,731.52,52.34,3863.87,32.0,0.78125,63.95427412807827,2.1247066525716356
p131008_200528.rf.pcm.dynspec,56573.83726832974,731.52,52.34,3735.17,32.0,0.78125,60.73966579196769,1.9876233575730673
p131013_160144.rf.pcm.dynspec,56578.66800914479,1365.59,310.94,3862.83,32.0,0.78125,63.79236987308707,2.1247066525716356
p131014_153512.rf.pcm.dynspec,56579.64953689045,731.52,52.34,3863.37,32.0,0.78125,61.927238650372495,1.9876233575730673
p131015_145312.rf.pcm.dynspec,56580.620323932104,731.52,52.34,3877.5,32.0,0.78125,68.72618304592247,2.2746926130851506
p131015_160200.rf.pcm.dynspec,56580.668101723204,731.52,52.34,3878.5,32.0,0.78125,78.11606507130405,2.818805433538536
p131024_144344.rf.pcm.dynspec,56589.61388872009,731.52,52.34,3862.24,32.0,0.78125,66.62608713113336,2.197994604938195
p131025_142232.rf.pcm.dynspec,56590.59912024879,1365.59,310.94,3863.14,32.0,0.78125,59.419675201329966,1.9234888922870432
p131026_133032.rf.pcm.dynspec,56591.562916585644,1365.59,310.94,3877.5,32.0,0.78125,61.94794087444896,2.0546413088567057
p131027_140032.rf.pcm.dynspec,56592.58388875059,731.52,52.34,3862.75,32.0,0.78125,75.9738203715988,2.7168857516354876
p131126_132528.rf.pcm.dynspec,56622.55949060444,731.52,52.34,3863.82,32.0,0.78125,73.08470590280467,2.5273267553398853
p131127_143312.rf.pcm.dynspec,56623.60652764479,1365.59,310.94,3863.14,32.0,0.78125,63.66761026174004,2.1247066525716356
p131128_102944.rf.pcm.dynspec,56624.43736096304,1365.59,310.94,3876.5,32.0,0.78125,54.5100122751675,1.6928583504407229
p131128_113904.rf.pcm.dynspec,56624.48550919515,1365.59,310.94,3876.5,32.0,0.78125,53.997199992656334,1.641023368779674
p131128_124736.rf.pcm.dynspec,56624.53319425359,1365.59,310.94,3867.13,32.0,0.78125,53.64044708481526,1.641023368779674
p131129_153320.rf.pcm.dynspec,56625.64833313379,731.52,52.34,3863.26,32.0,0.78125,54.13746335099078,2.2230652368138415
p131129_181200.rf.pcm.dynspec,56625.75842573595,731.52,52.34,3863.62,32.0,0.78125,55.238377119453254,1.6928583504407229
p131203_104208.rf.pcm.dynspec,56629.44611092419,731.52,52.34,3863.76,32.0,0.78125,63.90246875453079,2.1247066525716356
p131217_095512.rf.pcm.dynspec,56643.41351823719,1365.59,310.94,3862.75,32.0,0.78125,53.285903925892946,1.641023368779674
p131218_112032.rf.pcm.dynspec,56644.472777620686,731.52,52.34,3862.75,32.0,0.78125,63.23389044975226,1.9876233575730673
p131219_093504.rf.pcm.dynspec,56645.39949052264,731.52,52.34,3862.83,32.0,0.78125,72.7124625445935,4.974822806078258
p131219_125200.rf.pcm.dynspec,56645.53620348985,1365.59,310.94,3863.62,32.0,0.78125,70.30577090073417,2.4391358830909695
p131219_163240.rf.pcm.dynspec,56645.68949059269,1365.59,310.94,3564.51,32.0,0.78125,67.80430484752777,2.2746926130851506
p131220_110144.rf.pcm.dynspec,56646.45958321141,731.52,52.34,3882.74,32.0,0.78125,60.279271047546224,1.9234888922870432
p140108_081824.rf.pcm.dynspec,56665.34620357315,731.52,52.34,3863.11,32.0,0.78125,46.88869743168638,1.3313827469958284
p140110_093032.rf.pcm.dynspec,56667.39624990785,1365.59,310.94,3883.23,32.0,0.78125,60.991014981665025,1.9876233575730673
p140130_080504.rf.pcm.dynspec,56687.336944335046,1365.59,310.94,3881.49,32.0,0.78125,52.31420371141386,1.591283365946186
p140131_091544.rf.pcm.dynspec,56688.38611091989,731.52,52.34,3862.26,32.0,0.78125,47.887841005818444,1.3705497186684674
p140201_055408.rf.pcm.dynspec,56689.24611101409,731.52,52.34,3863.74,32.0,0.78125,50.76448770738184,1.967917293021376
p140201_075440.rf.pcm.dynspec,56689.329814487384,1365.59,310.94,3863.5,32.0,0.78125,52.57176778075632,1.591283365946186
p140202_065416.rf.pcm.dynspec,56690.2877312454,731.52,52.34,3859.88,32.0,0.78125,61.26548834166306,3.3159090824886235
p140202_085200.rf.pcm.dynspec,56690.36953689195,731.52,52.34,2023.49,31.0,0.78125,54.139430601885906,2.7373664548771863
p140219_052424.rf.pcm.dynspec,56707.22541642309,1365.59,310.94,3862.84,32.0,0.78125,61.2335033672706,1.9876233575730673
p140321_040008.rf.pcm.dynspec,56737.16689793329,1365.59,310.94,3863.81,32.0,0.78125,78.69292363379577,2.9258879580294206
p140322_041512.rf.pcm.dynspec,56738.17731462845,731.52,52.34,3863.37,32.0,0.78125,63.89336184579589,2.1247066525716356
p140322_052712.rf.pcm.dynspec,56738.227314726144,731.52,52.34,3863.47,32.0,0.78125,70.08251151884274,3.311902698645767
p140323_040440.rf.pcm.dynspec,56739.16995357795,1365.59,310.94,3878.49,32.0,0.78125,57.82254275804246,1.803266357830129
p140323_051712.rf.pcm.dynspec,56739.220323975846,1365.59,310.94,3877.5,32.0,0.78125,55.37902952525668,1.6928583504407229
p140324_023232.rf.pcm.dynspec,56740.10611092949,1365.59,310.94,3856.5,32.0,0.78125,54.002900549127524,1.641023368779674
p140324_034224.rf.pcm.dynspec,56740.154629456185,1365.59,310.94,3839.88,32.0,0.78125,54.6329162420079,1.6928583504407229
p140324_045400.rf.pcm.dynspec,56740.20430556889,1365.59,310.94,3858.72,32.0,0.78125,53.95724660912433,1.641023368779674
p140324_060352.rf.pcm.dynspec,56740.252823913695,1365.59,310.94,3858.26,32.0,0.78125,55.081035340809265,1.6928583504407229
p140324_071352.rf.pcm.dynspec,56740.30138878255,1365.59,310.94,3858.82,32.0,0.78125,54.77337527941496,1.6928583504407229
p140405_035752.rf.pcm.dynspec,56752.16537014949,1365.59,310.94,3634.51,32.0,0.78125,61.008901798040434,1.9876233575730673
p140405_051248.rf.pcm.dynspec,56752.21731463835,1365.59,310.94,1362.17,31.0,0.78125,58.7124429620201,2.3673075787269617
p140406_040424.rf.pcm.dynspec,56753.169861057395,1365.59,310.94,3628.5,32.0,0.78125,73.15348762972604,2.4391358830909695
p140407_063248.rf.pcm.dynspec,56754.272870173045,1365.59,310.94,2967.12,32.0,0.78125,82.93267127654921,3.03846446103492
p140410_051832.rf.pcm.dynspec,56757.22134249919,1365.59,310.94,3863.13,32.0,0.78125,60.567029558951056,1.9876233575730673
p140411_032624.rf.pcm.dynspec,56758.143518372985,731.52,52.34,3862.24,32.0,0.78125,63.818300509831424,2.1247066525716356
p140412_042656.rf.pcm.dynspec,56759.18546277855,1365.59,310.94,3859.82,32.0,0.78125,79.36074983208572,2.7168857516354876
p140413_035528.rf.pcm.dynspec,56760.16361079585,1365.59,310.94,3631.75,32.0,0.78125,87.08657317908072,3.2815554257926465
p140413_061208.rf.pcm.dynspec,56760.25847215515,1365.59,310.94,3407.17,32.0,0.78125,84.44061362318114,3.1568918983840106
p140415_031208.rf.pcm.dynspec,56762.13356468409,1365.59,310.94,3631.99,32.0,0.78125,71.56288504575743,2.355001362925975
p140415_043944.rf.pcm.dynspec,56762.19435159345,1365.59,310.94,2478.26,32.0,0.78125,65.06696021025881,2.6955012927319935
p140415_235736.rf.pcm.dynspec,56762.99843648795,1365.59,310.94,3879.58,32.0,0.78125,59.681010370496296,1.9234888922870432
p140416_010528.rf.pcm.dynspec,56763.04550917345,1365.59,310.94,3879.5,32.0,0.78125,61.157662418490766,2.0546413088567057
p140416_021320.rf.pcm.dynspec,56763.09277726429,1365.59,310.94,3862.32,32.0,0.78125,58.033393508994656,1.803266357830129
p140416_034624.rf.pcm.dynspec,56763.15731465915,731.52,52.34,3881.5,32.0,0.78125,70.5720159994194,6.194439558626616
p140416_061048.rf.pcm.dynspec,56763.25763866084,731.52,52.34,2199.17,32.0,0.78125,71.35077178121085,7.354016239664652
p140417_033208.rf.pcm.dynspec,56764.14736102425,1365.59,310.94,3631.69,32.0,0.78125,68.45876913893294,2.355001362925975
p140417_054800.rf.pcm.dynspec,56764.241759041346,1365.59,310.94,3631.25,32.0,0.78125,68.29246559350796,2.2746926130851506
p140419_044648.rf.pcm.dynspec,56766.199212854546,1365.59,310.94,3631.83,32.0,0.78125,89.09188876301353,3.551288462563946
p140421_031128.rf.pcm.dynspec,56768.13314796769,1365.59,310.94,3615.89,32.0,0.78125,61.7645034671487,1.9234888922870432
p140421_042016.rf.pcm.dynspec,56768.180925903085,1365.59,310.94,3632.99,32.0,0.78125,62.487448137626544,2.0546413088567057
p140425_033632.rf.pcm.dynspec,56772.15055542179,731.52,52.34,3862.74,32.0,0.78125,87.3710746562549,3.4128710329393996
p140427_021512.rf.pcm.dynspec,56774.09398131605,1365.59,310.94,3863.35,32.0,0.78125,65.60772131981575,2.0546413088567057
p140519_061144.rf.pcm.dynspec,56796.25833309279,1365.59,310.94,3570.51,32.0,0.78125,81.12991655381389,2.9258879580294206
p140520_045832.rf.pcm.dynspec,56797.2073609364,731.52,52.34,3877.51,32.0,0.78125,69.54839905880854,2.4391358830909695
p140521_021032.rf.pcm.dynspec,56798.0906942844,731.52,52.34,3877.51,32.0,0.78125,78.49952172730495,2.9258879580294206
p140605_211504.rf.pcm.dynspec,56813.88550917205,1365.59,310.94,2995.62,32.0,0.78125,80.95990643375725,3.03846446103492
p140619_025008.rf.pcm.dynspec,56827.11833308859,1365.59,310.94,3863.77,32.0,0.78125,85.44541627008755,3.1568918983840106
p140620_043728.rf.pcm.dynspec,56828.19282380864,731.52,52.34,3863.84,32.0,0.78125,99.74455349492773,4.186344478271465
p140621_004848.rf.pcm.dynspec,56829.03398132295,731.52,52.34,3863.87,32.0,0.78125,118.57634360388747,6.799579332351762
p140621_215048.rf.pcm.dynspec,56829.91032396884,1365.59,310.94,3879.49,32.0,0.78125,109.38555109376883,4.76560725698468
p140714_202920.rf.pcm.dynspec,56852.85388881329,1365.59,310.94,3863.23,32.0,0.78125,116.75391356931397,4.982339246578682
p140717_200632.rf.pcm.dynspec,56855.83800911134,731.52,52.34,3387.88,32.0,0.78125,80.85498886415834,2.9258879580294206
p140729_204800.rf.pcm.dynspec,56867.86685169059,731.52,52.34,2111.88,32.0,0.78125,103.92841037553971,5.705489795865397
p140729_215048.rf.pcm.dynspec,56867.9103239108,731.52,52.34,1618.88,31.0,0.78125,101.86972226373372,8.219863099421502
p140730_005840.rf.pcm.dynspec,56868.04092572049,731.52,52.34,3863.24,32.0,0.78125,99.94968566297617,4.186344478271465
p140730_201608.rf.pcm.dynspec,56868.84467590489,1365.59,310.94,3863.79,32.0,0.78125,122.83499463334903,5.456885622347279
p140731_191520.rf.pcm.dynspec,56869.80245369539,1365.59,310.94,3863.47,32.0,0.78125,109.76652134381337,4.76560725698468
p140821_200136.rf.pcm.dynspec,56890.83462931429,1365.59,310.94,3866.85,32.0,0.78125,95.73842054985339,3.851416321570973
p140822_162904.rf.pcm.dynspec,56891.68694421885,1365.59,310.94,3863.13,32.0,0.78125,109.62722037329738,4.76560725698468
p140822_175752.rf.pcm.dynspec,56891.748703518286,731.52,52.34,3862.76,32.0,0.78125,110.0905986000498,4.76560725698468
p140823_184240.rf.pcm.dynspec,56892.77981463469,731.52,52.34,3863.25,32.0,0.78125,112.25392093163015,4.982339246578682
p140924_151056.rf.pcm.dynspec,56924.63277758859,731.52,52.34,3859.5,32.0,0.78125,74.7748372669267,2.619821443152283
p140924_162312.rf.pcm.dynspec,56924.682870222845,731.52,52.34,1831.5,31.0,0.78125,71.22697746663262,4.802019368425036
p140925_180312.rf.pcm.dynspec,56925.75240732229,1365.59,310.94,3862.74,32.0,0.78125,92.93400131512301,3.551288462563946
p140926_135408.rf.pcm.dynspec,56926.57944415359,1365.59,310.94,3863.76,32.0,0.78125,96.46120929027545,3.851416321570973
p140926_162136.rf.pcm.dynspec,56926.68175910845,1365.59,310.94,3880.5,32.0,0.78125,98.73275081353867,4.014226002482275
p141007_205112.rf.pcm.dynspec,56937.869073857786,731.52,52.34,3862.75,32.0,0.78125,94.64520784367173,5.034337467780638
p141008_165008.rf.pcm.dynspec,56938.701666490786,731.52,52.34,3863.74,32.0,0.78125,86.6155605558961,3.4128710329393996
p141009_163512.rf.pcm.dynspec,56939.69129614719,1365.59,310.94,3867.49,32.0,0.78125,73.8467821416695,2.619821443152283
p141010_130600.rf.pcm.dynspec,56940.545879577745,1365.59,310.94,3859.37,32.0,0.78125,63.68559915891186,2.1247066525716356
p141010_141544.rf.pcm.dynspec,56940.594351766646,1365.59,310.94,3855.76,32.0,0.78125,63.14010844571915,2.0546413088567057
p141010_152520.rf.pcm.dynspec,56940.64277756349,1365.59,310.94,3858.51,32.0,0.78125,62.45339203353999,2.0546413088567057
p141010_163504.rf.pcm.dynspec,56940.691064649145,1365.59,310.94,3855.85,32.0,0.78125,64.07918115341685,2.1247066525716356
p141010_174440.rf.pcm.dynspec,56940.73949062689,1365.59,310.94,3858.74,32.0,0.78125,62.66249220470125,2.0546413088567057
p141010_185424.rf.pcm.dynspec,56940.787962842485,1365.59,310.94,3839.87,32.0,0.78125,63.97602243483936,2.1247066525716356
p141010_200400.rf.pcm.dynspec,56940.836203559746,1365.59,310.94,3859.17,32.0,0.78125,64.104497475247,2.1247066525716356
p141011_122352.rf.pcm.dynspec,56941.5166202288,731.52,52.34,3859.12,32.0,0.78125,60.721078562207985,1.9876233575730673
p141011_144432.rf.pcm.dynspec,56941.61435170615,731.52,52.34,3858.84,32.0,0.78125,63.23087156195692,2.1247066525716356
p141011_155904.rf.pcm.dynspec,56941.66615729704,731.52,52.34,3855.49,32.0,0.78125,63.54149120270015,2.1247066525716356
p141011_171048.rf.pcm.dynspec,56941.715879509706,731.52,52.34,3859.62,32.0,0.78125,65.69036088688955,2.197994604938195
p141011_182208.rf.pcm.dynspec,56941.76546279355,731.52,52.34,3859.5,32.0,0.78125,64.19433334843467,2.1247066525716356
p141011_193328.rf.pcm.dynspec,56941.81504610935,731.52,52.34,3859.26,32.0,0.78125,68.50850231867098,3.0872878252960305
p141011_204504.rf.pcm.dynspec,56941.86472201375,731.52,52.34,3855.75,32.0,0.78125,66.94113758045168,2.9825705482440767
p141011_215624.rf.pcm.dynspec,56941.91430537614,731.52,52.34,2258.25,32.0,0.78125,67.7848986342384,2.2746926130851506
p141014_130440.rf.pcm.dynspec,56944.545046111096,1365.59,310.94,3858.75,32.0,0.78125,85.41983700780607,3.2815554257926465
p141014_141424.rf.pcm.dynspec,56944.593518428235,1365.59,310.94,3839.87,32.0,0.78125,84.44265627763751,3.1568918983840106
p141014_152400.rf.pcm.dynspec,56944.64175910625,1365.59,310.94,3859.17,32.0,0.78125,81.70959401244646,3.03846446103492
p141014_163344.rf.pcm.dynspec,56944.690231331195,1365.59,310.94,3855.5,32.0,0.78125,81.4990183734245,3.03846446103492
p141014_174320.rf.pcm.dynspec,56944.738472133344,1365.59,310.94,3859.36,32.0,0.78125,83.22067074460682,3.1568918983840106
p141014_185304.rf.pcm.dynspec,56944.78694428895,1365.59,310.94,3855.76,32.0,0.78125,80.23567492991775,3.03846446103492
p141014_200240.rf.pcm.dynspec,56944.83537023404,1365.59,310.94,3615.88,32.0,0.78125,80.99645524386125,3.03846446103492
p141016_115248.rf.pcm.dynspec,56946.49509244705,1365.59,310.94,3859.5,32.0,0.78125,61.39103340410753,1.9876233575730673
p141016_130232.rf.pcm.dynspec,56946.543564654094,1365.59,310.94,3858.25,32.0,0.78125,61.964025390806064,2.0546413088567057
p141016_141208.rf.pcm.dynspec,56946.59180549684,1365.59,310.94,3859.62,32.0,0.78125,62.1225046605663,2.0546413088567057
p141016_152152.rf.pcm.dynspec,56946.640277645245,1365.59,310.94,3858.83,32.0,0.78125,61.861686641421706,2.0546413088567057
p141016_163128.rf.pcm.dynspec,56946.688703641834,1365.59,310.94,3858.49,32.0,0.78125,61.04079113961772,1.9876233575730673
p141016_174112.rf.pcm.dynspec,56946.73699057825,1365.59,310.94,3859.13,32.0,0.78125,61.613877771114346,1.9876233575730673
p141016_185048.rf.pcm.dynspec,56946.78541649599,1365.59,310.94,1751.83,32.0,0.78125,62.1072804110246,2.0546413088567057
p141024_145904.rf.pcm.dynspec,56954.6243979267,731.52,52.34,3876.51,32.0,0.78125,75.75022325413822,2.7168857516354876
p141025_160216.rf.pcm.dynspec,56955.66837952249,1365.59,310.94,3867.12,32.0,0.78125,82.29238440130428,3.03846446103492
p141025_171448.rf.pcm.dynspec,56955.718749777894,1365.59,310.94,3863.84,32.0,0.78125,84.67564747095652,3.1568918983840106
p141026_140144.rf.pcm.dynspec,56956.584675753445,731.52,52.34,3862.83,32.0,0.78125,69.46985229966543,2.4391358830909695
p141113_135152.rf.pcm.dynspec,56974.57773143455,1365.59,310.94,3877.5,32.0,0.78125,57.43820356127413,1.803266357830129
p141114_132120.rf.pcm.dynspec,56975.55657387985,731.52,52.34,3863.63,32.0,0.78125,54.91080195224316,2.155324586843019
p141115_141704.rf.pcm.dynspec,56976.595370193485,731.52,52.34,3867.17,32.0,0.78125,60.9543876793538,1.9876233575730673
p141116_121144.rf.pcm.dynspec,56977.50833317209,731.52,52.34,3862.25,32.0,0.78125,66.91873719581346,2.9825705482440767
p141116_132352.rf.pcm.dynspec,56977.55837948284,731.52,52.34,3863.16,32.0,0.78125,68.98949688521368,2.355001362925975
p141116_155952.rf.pcm.dynspec,56977.666620225405,731.52,52.34,3883.24,32.0,0.78125,76.1420718390583,2.818805433538536
p141128_125832.rf.pcm.dynspec,56989.54069436014,1365.59,310.94,3883.24,32.0,0.78125,73.58049009476323,2.5273267553398853
p141129_131312.rf.pcm.dynspec,56990.55097203244,731.52,52.34,3867.62,32.0,0.78125,67.19804429200748,2.2746926130851506
p141130_113112.rf.pcm.dynspec,56991.48018499499,731.52,52.34,3862.75,32.0,0.78125,60.904105757371106,2.6955012927319935
p141130_162520.rf.pcm.dynspec,56991.68435161915,731.52,52.34,3883.51,32.0,0.78125,54.344373968099326,1.6928583504407229
p141201_153856.rf.pcm.dynspec,56992.652129474445,731.52,52.34,3880.5,32.0,0.78125,51.59867190152183,1.543533555397115
p141201_164816.rf.pcm.dynspec,56992.700277603646,731.52,52.34,3859.83,32.0,0.78125,53.93502565929686,2.2230652368138415
p141218_124512.rf.pcm.dynspec,57009.531435010846,1365.59,310.94,3877.5,32.0,0.78125,48.69574955199278,1.4112682924569313
p141218_135728.rf.pcm.dynspec,57009.581712852894,1365.59,310.94,3863.83,32.0,0.78125,49.629442280013656,1.4536160749580311
p141219_111632.rf.pcm.dynspec,57010.46990722805,731.52,52.34,3863.37,32.0,0.78125,51.72535903889928,1.543533555397115
p141220_093904.rf.pcm.dynspec,57011.402175764706,731.52,52.34,3876.49,32.0,0.78125,57.20996884232288,2.3673075787269617
p141220_105904.rf.pcm.dynspec,57011.4577312385,731.52,52.34,3876.51,32.0,0.78125,55.78058402964212,1.6928583504407229
p141220_121136.rf.pcm.dynspec,57011.508101649,731.52,52.34,3882.25,32.0,0.78125,62.34382237977332,1.9876233575730673
p141220_132544.rf.pcm.dynspec,57011.5595831018,731.52,52.34,3882.75,32.0,0.78125,54.51745031558513,2.155324586843019
p150105_110624.rf.pcm.dynspec,57027.46287019895,731.52,52.34,3881.51,32.0,0.78125,49.369118383267335,1.4536160749580311
p150106_091120.rf.pcm.dynspec,57028.382916539245,1365.59,310.94,3878.5,32.0,0.78125,55.289907453519056,1.6928583504407229
p150106_102336.rf.pcm.dynspec,57028.433194384896,1365.59,310.94,3867.12,32.0,0.78125,54.618245014249844,1.6928583504407229
p150107_092912.rf.pcm.dynspec,57029.395416485895,1365.59,310.94,3863.17,32.0,0.78125,64.44455639517787,2.1247066525716356
p150108_081920.rf.pcm.dynspec,57030.34689795435,731.52,52.34,3863.51,32.0,0.78125,69.32726466601682,2.4391358830909695
p150108_093120.rf.pcm.dynspec,57030.396897925544,731.52,52.34,3863.5,32.0,0.78125,72.85087682902912,3.7951657604549567
p150130_071624.rf.pcm.dynspec,57052.30319418534,731.52,52.34,3862.84,32.0,0.78125,62.056397444679725,1.9876233575730673
p150130_082824.rf.pcm.dynspec,57052.35319427034,731.52,52.34,3862.84,32.0,0.78125,64.52563242860074,2.882536859980849
p150131_075328.rf.pcm.dynspec,57053.32884249405,1365.59,310.94,3879.5,32.0,0.78125,65.89696933711619,2.197994604938195
p150131_090544.rf.pcm.dynspec,57053.37912020529,1365.59,310.94,3867.37,32.0,0.78125,67.43832426789587,2.2746926130851506
p150201_061040.rf.pcm.dynspec,57054.257592437185,731.52,52.34,3863.25,32.0,0.78125,55.797813893536414,1.6928583504407229
p150201_072240.rf.pcm.dynspec,57054.30759239339,731.52,52.34,3863.25,32.0,0.78125,53.7792563823348,1.641023368779674
p150202_050848.rf.pcm.dynspec,57055.21462951504,1365.59,310.94,3063.25,32.0,0.78125,48.95190439418423,1.4112682924569313
p150202_061328.rf.pcm.dynspec,57055.259490629294,1365.59,310.94,3863.83,32.0,0.78125,47.856960768691714,1.3705497186684674
p150202_072112.rf.pcm.dynspec,57055.306527679095,1365.59,310.94,3863.14,32.0,0.78125,48.90190846756087,1.4112682924569313
p150202_082840.rf.pcm.dynspec,57055.35328687784,1365.59,310.94,3883.75,32.0,0.78125,49.00313699858872,1.4112682924569313
p150202_093624.rf.pcm.dynspec,57055.40032398424,1365.59,310.94,3876.49,32.0,0.78125,48.57568068137201,1.4112682924569313
p150202_104344.rf.pcm.dynspec,57055.44722204579,1365.59,310.94,3867.16,32.0,0.78125,48.92195375757454,1.4112682924569313
p150202_115112.rf.pcm.dynspec,57055.493981317646,1365.59,310.94,3882.5,32.0,0.78125,48.68546697509051,1.4112682924569313
p150202_125840.rf.pcm.dynspec,57055.54092584129,1365.59,310.94,3863.23,32.0,0.78125,47.34281150836514,1.3705497186684674
p150202_140600.rf.pcm.dynspec,57055.58763885079,1365.59,310.94,3863.49,32.0,0.78125,48.62070903364887,1.4112682924569313
p150220_081720.rf.pcm.dynspec,57073.34546280415,1365.59,310.94,3883.5,32.0,0.78125,51.636012005201216,1.543533555397115
p150220_110432.rf.pcm.dynspec,57073.46166653193,1365.59,310.94,3862.75,32.0,0.78125,50.45633214709559,1.4976753781003467
p150221_054320.rf.pcm.dynspec,57074.2384720908,731.52,52.34,3878.49,32.0,0.78125,57.38051130738809,1.803266357830129
p150222_080840.rf.pcm.dynspec,57075.339490516395,1365.59,310.94,3863.51,32.0,0.78125,66.822423825995,2.2746926130851506
p150223_041648.rf.pcm.dynspec,57076.178425665545,1365.59,310.94,3863.88,32.0,0.78125,68.98817794575773,2.355001362925975
p150306_080952.rf.pcm.dynspec,57087.340277601244,1365.59,310.94,3863.38,32.0,0.78125,75.83599001188435,2.619821443152283
p150308_054712.rf.pcm.dynspec,57089.24129615399,731.52,52.34,3862.75,32.0,0.78125,55.511992473645776,1.7468997889703317
p150308_070240.rf.pcm.dynspec,57089.29361094005,731.52,52.34,3863.62,32.0,0.78125,57.917639584904116,2.155324586843019
p150309_071008.rf.pcm.dynspec,57090.29879610415,1365.59,310.94,2959.75,32.0,0.78125,50.99737749357965,1.4976753781003467
p150318_055744.rf.pcm.dynspec,57099.24847212135,1365.59,310.94,3882.74,32.0,0.78125,75.29977838158703,2.7168857516354876
p150319_061800.rf.pcm.dynspec,57100.2625461092,731.52,52.34,3878.51,32.0,0.78125,58.9010558804964,1.8620844736712492
